     2    0.50088E+01    0.86692E-04    0.15503E-03    0.58299E-02
     3    0.40215E+01    0.91551E-04    0.15697E-03    0.10377E-03
     4    0.37911E+01    0.82829E-04    0.13621E-03   -0.15821E-02
     5    0.37150E+01    0.65571E-04    0.10649E-03   -0.20142E-02
     6    0.36946E+01    0.47936E-04    0.77885E-04   -0.19778E-02
     7    0.37002E+01    0.34933E-04    0.55724E-04   -0.18117E-02
     8    0.37167E+01    0.28043E-04    0.41474E-04   -0.16807E-02
     9    0.37387E+01    0.26601E-04    0.34386E-04   -0.16217E-02
    10    0.37628E+01    0.28940E-04    0.32832E-04   -0.16330E-02
    11    0.37842E+01    0.33560E-04    0.35052E-04   -0.17264E-02
    12    0.37979E+01    0.39449E-04    0.39643E-04   -0.18701E-02
    13    0.38073E+01    0.46148E-04    0.45720E-04   -0.20561E-02
    14    0.38170E+01    0.53367E-04    0.52615E-04   -0.22851E-02
    15    0.38289E+01    0.61017E-04    0.60056E-04   -0.25560E-02
    16    0.38432E+01    0.69064E-04    0.67898E-04   -0.28665E-02
    17    0.38564E+01    0.77479E-04    0.76077E-04   -0.32134E-02
    18    0.38647E+01    0.86242E-04    0.84559E-04   -0.35920E-02
    19    0.38683E+01    0.95351E-04    0.93331E-04   -0.39931E-02
    20    0.38681E+01    0.10481E-03    0.10238E-03   -0.44096E-02
    21    0.38648E+01    0.11462E-03    0.11170E-03   -0.48470E-02
    22    0.38593E+01    0.12478E-03    0.12129E-03   -0.53115E-02
    23    0.38517E+01    0.13529E-03    0.13111E-03   -0.58000E-02
    24    0.38419E+01    0.14612E-03    0.14115E-03   -0.63077E-02
    25    0.38302E+01    0.15723E-03    0.15140E-03   -0.68325E-02
    26    0.38168E+01    0.16857E-03    0.16183E-03   -0.73725E-02
    27    0.38017E+01    0.18011E-03    0.17245E-03   -0.79226E-02
    28    0.37850E+01    0.19180E-03    0.18325E-03   -0.84796E-02
    29    0.37666E+01    0.20378E-03    0.19422E-03   -0.90490E-02
    30    0.37466E+01    0.21616E-03    0.20535E-03   -0.96361E-02
    31    0.37251E+01    0.22890E-03    0.21663E-03   -0.10237E-01
    32    0.37023E+01    0.24192E-03    0.22804E-03   -0.10845E-01
    33    0.36783E+01    0.25512E-03    0.23957E-03   -0.11460E-01
    34    0.36527E+01    0.26841E-03    0.25118E-03   -0.12079E-01
    35    0.36258E+01    0.28183E-03    0.26284E-03   -0.12702E-01
    36    0.35978E+01    0.29545E-03    0.27452E-03   -0.13327E-01
    37    0.35687E+01    0.30927E-03    0.28625E-03   -0.13952E-01
    38    0.35384E+01    0.32328E-03    0.29803E-03   -0.14575E-01
    39    0.35071E+01    0.33744E-03    0.30985E-03   -0.15194E-01
    40    0.34748E+01    0.35171E-03    0.32166E-03   -0.15811E-01
    41    0.34414E+01    0.36606E-03    0.33343E-03   -0.16424E-01
    42    0.34070E+01    0.38047E-03    0.34514E-03   -0.17033E-01
    43    0.33717E+01    0.39494E-03    0.35679E-03   -0.17636E-01
    44    0.33356E+01    0.40947E-03    0.36836E-03   -0.18233E-01
    45    0.32985E+01    0.42406E-03    0.37985E-03   -0.18823E-01
    46    0.32607E+01    0.43870E-03    0.39125E-03   -0.19403E-01
    47    0.32221E+01    0.45339E-03    0.40255E-03   -0.19973E-01
    48    0.31828E+01    0.46811E-03    0.41373E-03   -0.20533E-01
    49    0.31428E+01    0.48283E-03    0.42477E-03   -0.21080E-01
    50    0.31021E+01    0.49755E-03    0.43566E-03   -0.21614E-01
    51    0.30609E+01    0.51226E-03    0.44638E-03   -0.22133E-01
    52    0.30192E+01    0.52692E-03    0.45693E-03   -0.22638E-01
    53    0.29769E+01    0.54153E-03    0.46730E-03   -0.23127E-01
    54    0.29341E+01    0.55608E-03    0.47748E-03   -0.23601E-01
    55    0.28910E+01    0.57054E-03    0.48745E-03   -0.24059E-01
    56    0.28474E+01    0.58491E-03    0.49722E-03   -0.24500E-01
    57    0.28035E+01    0.59917E-03    0.50678E-03   -0.24923E-01
    58    0.27592E+01    0.61332E-03    0.51610E-03   -0.25329E-01
    59    0.27146E+01    0.62736E-03    0.52518E-03   -0.25715E-01
    60    0.26697E+01    0.64127E-03    0.53401E-03   -0.26082E-01
    61    0.26245E+01    0.65507E-03    0.54258E-03   -0.26429E-01
    62    0.25791E+01    0.66872E-03    0.55088E-03   -0.26755E-01
    63    0.25335E+01    0.68222E-03    0.55891E-03   -0.27062E-01
    64    0.24879E+01    0.69556E-03    0.56667E-03   -0.27349E-01
    65    0.24421E+01    0.70872E-03    0.57414E-03   -0.27616E-01
    66    0.23963E+01    0.72168E-03    0.58133E-03   -0.27865E-01
    67    0.23505E+01    0.73443E-03    0.58823E-03   -0.28093E-01
    68    0.23048E+01    0.74696E-03    0.59483E-03   -0.28301E-01
    69    0.22590E+01    0.75924E-03    0.60112E-03   -0.28487E-01
    70    0.22133E+01    0.77126E-03    0.60710E-03   -0.28650E-01
    71    0.21677E+01    0.78301E-03    0.61276E-03   -0.28789E-01
    72    0.21221E+01    0.79450E-03    0.61811E-03   -0.28906E-01
    73    0.20767E+01    0.80574E-03    0.62314E-03   -0.29002E-01
    74    0.20314E+01    0.81673E-03    0.62785E-03   -0.29079E-01
    75    0.19864E+01    0.82750E-03    0.63225E-03   -0.29138E-01
    76    0.19416E+01    0.83806E-03    0.63633E-03   -0.29180E-01
    77    0.18971E+01    0.84836E-03    0.64010E-03   -0.29204E-01
    78    0.18529E+01    0.85838E-03    0.64355E-03   -0.29209E-01
    79    0.18089E+01    0.86807E-03    0.64667E-03   -0.29194E-01
    80    0.17653E+01    0.87741E-03    0.64948E-03   -0.29158E-01
    81    0.17220E+01    0.88637E-03    0.65196E-03   -0.29099E-01
    82    0.16790E+01    0.89494E-03    0.65412E-03   -0.29018E-01
    83    0.16364E+01    0.90315E-03    0.65596E-03   -0.28918E-01
    84    0.15942E+01    0.91100E-03    0.65747E-03   -0.28799E-01
    85    0.15524E+01    0.91852E-03    0.65867E-03   -0.28662E-01
    86    0.15111E+01    0.92571E-03    0.65954E-03   -0.28509E-01
    87    0.14703E+01    0.93256E-03    0.66010E-03   -0.28340E-01
    88    0.14300E+01    0.93906E-03    0.66034E-03   -0.28156E-01
    89    0.13901E+01    0.94519E-03    0.66027E-03   -0.27955E-01
    90    0.13508E+01    0.95095E-03    0.65989E-03   -0.27739E-01
    91    0.13121E+01    0.95632E-03    0.65920E-03   -0.27507E-01
    92    0.12738E+01    0.96131E-03    0.65820E-03   -0.27260E-01
    93    0.12362E+01    0.96590E-03    0.65691E-03   -0.26998E-01
    94    0.11991E+01    0.97012E-03    0.65533E-03   -0.26722E-01
    95    0.11625E+01    0.97395E-03    0.65346E-03   -0.26433E-01
    96    0.11265E+01    0.97739E-03    0.65132E-03   -0.26131E-01
    97    0.10911E+01    0.98046E-03    0.64890E-03   -0.25817E-01
    98    0.10563E+01    0.98315E-03    0.64622E-03   -0.25491E-01
    99    0.10221E+01    0.98546E-03    0.64328E-03   -0.25153E-01
   100    0.98848E+00    0.98740E-03    0.64008E-03   -0.24805E-01
   101    0.95547E+00    0.98897E-03    0.63664E-03   -0.24446E-01
   102    0.92308E+00    0.99016E-03    0.63296E-03   -0.24078E-01
   103    0.89131E+00    0.99098E-03    0.62905E-03   -0.23701E-01
   104    0.86018E+00    0.99143E-03    0.62490E-03   -0.23315E-01
   105    0.82968E+00    0.99151E-03    0.62054E-03   -0.22922E-01
   106    0.79983E+00    0.99123E-03    0.61596E-03   -0.22520E-01
   107    0.77062E+00    0.99058E-03    0.61117E-03   -0.22112E-01
   108    0.74208E+00    0.98957E-03    0.60618E-03   -0.21698E-01
   109    0.71421E+00    0.98820E-03    0.60099E-03   -0.21278E-01
   110    0.68701E+00    0.98647E-03    0.59561E-03   -0.20852E-01
   111    0.66049E+00    0.98438E-03    0.59005E-03   -0.20422E-01
   112    0.63464E+00    0.98194E-03    0.58431E-03   -0.19987E-01
   113    0.60947E+00    0.97915E-03    0.57841E-03   -0.19549E-01
   114    0.58496E+00    0.97601E-03    0.57234E-03   -0.19107E-01
   115    0.56111E+00    0.97253E-03    0.56613E-03   -0.18662E-01
   116    0.53791E+00    0.96872E-03    0.55977E-03   -0.18214E-01
   117    0.51536E+00    0.96458E-03    0.55327E-03   -0.17765E-01
   118    0.49345E+00    0.96012E-03    0.54665E-03   -0.17313E-01
   119    0.47218E+00    0.95533E-03    0.53991E-03   -0.16861E-01
   120    0.45154E+00    0.95023E-03    0.53306E-03   -0.16407E-01
   121    0.43152E+00    0.94481E-03    0.52610E-03   -0.15953E-01
   122    0.41212E+00    0.93909E-03    0.51905E-03   -0.15499E-01
   123    0.39334E+00    0.93307E-03    0.51191E-03   -0.15045E-01
   124    0.37516E+00    0.92675E-03    0.50470E-03   -0.14592E-01
   125    0.35759E+00    0.92014E-03    0.49741E-03   -0.14140E-01
   126    0.34062E+00    0.91324E-03    0.49007E-03   -0.13690E-01
   127    0.32423E+00    0.90605E-03    0.48266E-03   -0.13242E-01
   128    0.30843E+00    0.89859E-03    0.47521E-03   -0.12796E-01
   129    0.29321E+00    0.89086E-03    0.46773E-03   -0.12354E-01
   130    0.27857E+00    0.88286E-03    0.46021E-03   -0.11914E-01
   131    0.26449E+00    0.87459E-03    0.45267E-03   -0.11479E-01
   132    0.25097E+00    0.86607E-03    0.44512E-03   -0.11047E-01
   133    0.23800E+00    0.85731E-03    0.43756E-03   -0.10620E-01
   134    0.22556E+00    0.84831E-03    0.42999E-03   -0.10197E-01
   135    0.21365E+00    0.83910E-03    0.42242E-03   -0.97791E-02
   136    0.20225E+00    0.82968E-03    0.41486E-03   -0.93661E-02
   137    0.19136E+00    0.82006E-03    0.40732E-03   -0.89585E-02
   138    0.18095E+00    0.81025E-03    0.39979E-03   -0.85563E-02
   139    0.17103E+00    0.80027E-03    0.39229E-03   -0.81599E-02
   140    0.16158E+00    0.79012E-03    0.38482E-03   -0.77696E-02
   141    0.15259E+00    0.77981E-03    0.37739E-03   -0.73855E-02
   142    0.14405E+00    0.76936E-03    0.37001E-03   -0.70080E-02
   143    0.13594E+00    0.75878E-03    0.36267E-03   -0.66372E-02
   144    0.12826E+00    0.74808E-03    0.35539E-03   -0.62735E-02
   145    0.12100E+00    0.73727E-03    0.34817E-03   -0.59171E-02
   146    0.11414E+00    0.72635E-03    0.34101E-03   -0.55682E-02
   147    0.10767E+00    0.71535E-03    0.33393E-03   -0.52272E-02
   148    0.10159E+00    0.70427E-03    0.32693E-03   -0.48941E-02
   149    0.95880E-01    0.69312E-03    0.32001E-03   -0.45694E-02
   150    0.90530E-01    0.68192E-03    0.31318E-03   -0.42532E-02
   151    0.85531E-01    0.67067E-03    0.30645E-03   -0.39458E-02
