     2    0.10373E+04    0.32923E-01    0.17162E-04    0.27669E+01
     3    0.98302E+03    0.44185E-01    0.19104E-04    0.31476E+01
     4    0.93024E+03    0.40605E-01    0.19370E-04    0.30000E+01
     5    0.89045E+03    0.29104E-01    0.19327E-04    0.26002E+01
     6    0.86293E+03    0.17457E-01    0.19976E-04    0.21325E+01
     7    0.84513E+03    0.96147E-02    0.21851E-04    0.17014E+01
     8    0.83419E+03    0.57310E-02    0.25099E-04    0.13568E+01
     9    0.82871E+03    0.42284E-02    0.29647E-04    0.11098E+01
    10    0.82726E+03    0.36114E-02    0.35334E-04    0.95661E+00
    11    0.82844E+03    0.31575E-02    0.41987E-04    0.88384E+00
    12    0.83289E+03    0.28723E-02    0.49468E-04    0.87458E+00
    13    0.83892E+03    0.25237E-02    0.57690E-04    0.90505E+00
    14    0.84563E+03    0.24647E-02    0.66588E-04    0.95196E+00
    15    0.85342E+03    0.26343E-02    0.76137E-04    0.10078E+01
    16    0.86283E+03    0.28742E-02    0.86324E-04    0.10698E+01
    17    0.87382E+03    0.32726E-02    0.97146E-04    0.11342E+01
    18    0.88550E+03    0.37803E-02    0.10860E-03    0.11994E+01
    19    0.89867E+03    0.44020E-02    0.12069E-03    0.12650E+01
    20    0.91167E+03    0.51981E-02    0.13341E-03    0.13289E+01
    21    0.92487E+03    0.61321E-02    0.14676E-03    0.13945E+01
    22    0.93857E+03    0.72271E-02    0.16075E-03    0.14640E+01
    23    0.95260E+03    0.84834E-02    0.17538E-03    0.15355E+01
    24    0.96703E+03    0.98693E-02    0.19064E-03    0.16057E+01
    25    0.98181E+03    0.11418E-01    0.20654E-03    0.16723E+01
    26    0.99677E+03    0.13132E-01    0.22307E-03    0.17343E+01
    27    0.10121E+04    0.15000E-01    0.24023E-03    0.17899E+01
    28    0.10278E+04    0.17030E-01    0.25804E-03    0.18384E+01
    29    0.10438E+04    0.19236E-01    0.27648E-03    0.18794E+01
    30    0.10599E+04    0.21640E-01    0.29556E-03    0.19117E+01
    31    0.10762E+04    0.24254E-01    0.31527E-03    0.19366E+01
    32    0.10928E+04    0.27076E-01    0.33562E-03    0.19554E+01
    33    0.11098E+04    0.30101E-01    0.35661E-03    0.19658E+01
    34    0.11269E+04    0.33336E-01    0.37823E-03    0.19666E+01
    35    0.11442E+04    0.36799E-01    0.40048E-03    0.19593E+01
