     2    0.49791E+00    0.86229E-05    0.15418E-04    0.57914E-03
     3    0.39993E+00    0.91102E-05    0.15615E-04    0.10043E-04
     4    0.37711E+00    0.82444E-05    0.13553E-04   -0.15755E-03
     5    0.36961E+00    0.65284E-05    0.10599E-04   -0.20050E-03
     6    0.36764E+00    0.47742E-05    0.77537E-05   -0.19686E-03
     7    0.36825E+00    0.34807E-05    0.55495E-05   -0.18034E-03
     8    0.36994E+00    0.27957E-05    0.41323E-05   -0.16731E-03
     9    0.37217E+00    0.26530E-05    0.34279E-05   -0.16144E-03
    10    0.37461E+00    0.28867E-05    0.32742E-05   -0.16258E-03
    11    0.37676E+00    0.33478E-05    0.34963E-05   -0.17189E-03
    12    0.37816E+00    0.39353E-05    0.39546E-05   -0.18621E-03
    13    0.37913E+00    0.46035E-05    0.45610E-05   -0.20475E-03
    14    0.38012E+00    0.53236E-05    0.52488E-05   -0.22758E-03
    15    0.38133E+00    0.60868E-05    0.59911E-05   -0.25457E-03
    16    0.38278E+00    0.68895E-05    0.67734E-05   -0.28552E-03
    17    0.38412E+00    0.77290E-05    0.75893E-05   -0.32010E-03
    18    0.38497E+00    0.86033E-05    0.84356E-05   -0.35783E-03
    19    0.38535E+00    0.95120E-05    0.93107E-05   -0.39782E-03
    20    0.38534E+00    0.10455E-04    0.10214E-04   -0.43934E-03
    21    0.38504E+00    0.11434E-04    0.11144E-04   -0.48294E-03
    22    0.38451E+00    0.12449E-04    0.12100E-04   -0.52925E-03
    23    0.38377E+00    0.13497E-04    0.13080E-04   -0.57795E-03
    24    0.38281E+00    0.14577E-04    0.14082E-04   -0.62857E-03
    25    0.38166E+00    0.15685E-04    0.15105E-04   -0.68091E-03
    26    0.38034E+00    0.16817E-04    0.16145E-04   -0.73475E-03
    27    0.37885E+00    0.17968E-04    0.17205E-04   -0.78962E-03
    28    0.37720E+00    0.19135E-04    0.18282E-04   -0.84516E-03
    29    0.37538E+00    0.20330E-04    0.19377E-04   -0.90194E-03
    30    0.37340E+00    0.21565E-04    0.20488E-04   -0.96050E-03
    31    0.37127E+00    0.22836E-04    0.21614E-04   -0.10204E-02
    32    0.36901E+00    0.24136E-04    0.22753E-04   -0.10811E-02
    33    0.36663E+00    0.25453E-04    0.23903E-04   -0.11424E-02
    34    0.36409E+00    0.26779E-04    0.25061E-04   -0.12041E-02
    35    0.36142E+00    0.28118E-04    0.26225E-04   -0.12663E-02
    36    0.35864E+00    0.29477E-04    0.27391E-04   -0.13287E-02
    37    0.35574E+00    0.30856E-04    0.28561E-04   -0.13910E-02
    38    0.35274E+00    0.32254E-04    0.29737E-04   -0.14532E-02
    39    0.34963E+00    0.33667E-04    0.30916E-04   -0.15150E-02
    40    0.34641E+00    0.35091E-04    0.32095E-04   -0.15765E-02
    41    0.34309E+00    0.36523E-04    0.33269E-04   -0.16376E-02
    42    0.33968E+00    0.37961E-04    0.34438E-04   -0.16984E-02
    43    0.33617E+00    0.39405E-04    0.35601E-04   -0.17586E-02
    44    0.33257E+00    0.40855E-04    0.36756E-04   -0.18182E-02
    45    0.32888E+00    0.42311E-04    0.37903E-04   -0.18770E-02
    46    0.32512E+00    0.43772E-04    0.39041E-04   -0.19349E-02
    47    0.32128E+00    0.45238E-04    0.40168E-04   -0.19918E-02
    48    0.31736E+00    0.46707E-04    0.41284E-04   -0.20477E-02
    49    0.31338E+00    0.48176E-04    0.42386E-04   -0.21023E-02
    50    0.30934E+00    0.49646E-04    0.43473E-04   -0.21555E-02
    51    0.30523E+00    0.51113E-04    0.44544E-04   -0.22074E-02
    52    0.30108E+00    0.52577E-04    0.45597E-04   -0.22578E-02
    53    0.29687E+00    0.54035E-04    0.46632E-04   -0.23066E-02
    54    0.29261E+00    0.55487E-04    0.47648E-04   -0.23539E-02
    55    0.28831E+00    0.56930E-04    0.48644E-04   -0.23996E-02
